UserID,FullName,ContactNum,WardNum,WardName,Email,Password,userType
960,Savitha Ramesh,9567320219,2,Marenahalli,SavithaRamesh@gmail.com,SavithaRamesh123,citizen
964,Ratheesh,9900142235,2,Marenahalli,Ratheesh@gmail.com,Ratheesh123,citizen
967,Priyanka,9632080925,2,Marenahalli,Priyanka@gmail.com,Priyanka123,citizen
969,Raasu venkatesha,9886674022,2,Marenahalli,Raasuvenkatesha@gmail.com,Raasuvenkatesha123,citizen
977,Ebenezer Deepak,9972244882,2,Marenahalli,EbenezerDeepak@gmail.com,EbenezerDeepak123,citizen
979,Santosh Mahaveer,8105811330,2,Marenahalli,SantoshMahaveer@gmail.com,SantoshMahaveer123,citizen
983,17thacross,8105811330,2,Marenahalli,17thacross@gmail.com,17thacross123,citizen
986,Bhuvana Subramanian,9900142235,2,Marenahalli,BhuvanaSubramanian@gmail.com,BhuvanaSubramanian123,citizen
988,Amith Pallavoor,9164766414,2,Marenahalli,AmithPallavoor@gmail.com,AmithPallavoor123,citizen
995,Karthik,9739314504,2,Marenahalli,Karthik@gmail.com,Karthik123,citizen
998,Jayantadash2003,9880211577,2,Marenahalli,Jayantadash2003@gmail.com,Jayantadash2003123,citizen
